MSG, ID, DLC, Signal, Start, Length, Endianess, Scaling, Offset, Minimum, Maximum, Signed, Units, Multiplexed, Floating,
GoTimeSettings, 1016, 8, ChrgGoTTouchEnbl_B_Rq, 8, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GoTimeSettings, 1016, 8, ChrgGoTPrcond_D_Stat, 10, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GoTimeSettings, 1016, 8, ChrgGoTHr_T_Stat, 15, 5, motorola, 1, 0, 0, 29, false, hour, N/A, no, 
GoTimeSettings, 1016, 8, ChrgGoTNext_D_Stat, 19, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
GoTimeSettings, 1016, 8, ChrgGoTMnte_D_Stat, 23, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
GoTimeSettings, 1016, 8, ChrgGoTElement_B_Dsply, 27, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GoTimeSettings, 1016, 8, ChrgLocIdCurnt_D_Uns, 31, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTExtHtr_D_Rq, 1, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTElement_D_Rq, 5, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTDelete_B_Rq, 6, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgClearAll_B_Rq, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTUpdate_B_Rq, 8, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTOn_D_Rq, 10, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTHr_T_Rq, 15, 5, motorola, 1, 0, 0, 29, false, hour, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTTouch_D_Rq, 17, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTPrcond_D_Rq, 19, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
TCU_Send_Signals_6_HS1, 639, 8, OfbChrgGoTMnte_D_Rq, 23, 4, motorola, 1, 0, 0, 15, false, minute, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlChildLck_No_Cnt_UB, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlChildLck_No_Cnt, 4, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
GatewayData5_HS1, 1216, 8, Sldrl_D_Stat_UB, 5, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData5_HS1, 1216, 8, Sldrl_D_Stat, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlUnlckSwtch_D_Stat_UB, 8, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlUnlckSwtch_D_Stat, 10, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlUnlck_No_Cnt_UB, 11, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlUnlck_No_Cnt, 15, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlUnlckRollCd_No_Cnt, 23, 16, motorola, 1, 0, 0, 65535, false, unitless, N/A, no, 
GatewayData5_HS1, 1216, 8, SldrlUnlckRollCd_No_Cnt_UB, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, TCU_Init_Actvtn_St, 1, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, TCU_Final_Actvtn_St, 3, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, TrlrAidMde_D_Rq, 5, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, PaakMyKey_D_Rq, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTUpdate_B_Rq, 16, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTDelete_B_Rq, 17, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgClearAll_B_Rq, 18, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTOn_D_Rq, 25, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTExtHtr_D_Rq, 27, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTElement_D_Rq, 31, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTPrcond_D_Rq, 34, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTHr_T_Rq, 39, 5, motorola, 1, 0, 0, 29, false, hour, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OtaTrg_D_Stat, 41, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTTouch_D_Rq, 43, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
APIM_Send_Signals_2_HS1, 533, 8, OnbChrgGoTMnte_D_Rq, 47, 4, motorola, 1, 0, 0, 15, false, minute, N/A, no, 
ChargeSettings, 1013, 8, ChrgPrflWkdy_No_Actl, 7, 24, motorola, 1, 0, 0, 1.67773e+07, false, unitless, N/A, no, 
ChargeSettings, 1013, 8, ChrgPrflWknd_No_Actl, 31, 24, motorola, 1, 0, 0, 1.67773e+07, false, unitless, N/A, no, 
ChargeSettings, 1013, 8, ChrgProgIdSaved_D_Stat, 51, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
ChargeSettings, 1013, 8, ChrgLocIdCurnt_D_Sav, 55, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
ChargeSettings, 1013, 8, ChrgNowEnbl_B_Saved, 56, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ChargeSettings, 1013, 8, ChrgLocIdUnsAck_B_Stat, 57, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ChargeSettings, 1013, 8, ChrgToPcWkndSav_D_Stat, 60, 3, motorola, 1, 0, 0, 7, false, percent, N/A, no, 
ChargeSettings, 1013, 8, ChrgToPcWkdySav_D_Stat, 63, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, PwFlwFuelClimt_B_Dsply, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, PwFlwFuelBatt_B_Dsply, 1, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, PwFlwBattGen_D_Dsply, 2, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, PwFlwBattClimt_B_Dsply, 3, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, PwFlwBatt_D_Dsply, 7, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, PwFlwFuelDrv_D_Dsply, 15, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
HEV_Powertrain_Data7, 877, 8, RngImpctClim_L_Dsply, 16, 9, motorola, 1, -255, -255, 256, false, km, N/A, no, 
HEV_Powertrain_Data7, 877, 8, VehElEffAvg_No_Dsply, 23, 7, motorola, 10, -100, -100, 1150, false, wattHr/km, N/A, no, 
HEV_Powertrain_Data7, 877, 8, RngImpctDrv_L_Dsply, 39, 9, motorola, 1, -255, -255, 256, false, km, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocLattFrct_An_Sav, 7, 20, motorola, 1e-06, 0, 0, 1.04858, false, degrees, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocId_D_Sav, 19, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocLattPostv_B_Sav, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocLattDeg_An_Sav, 31, 7, motorola, 1, 0, 0, 127, false, unitless, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocLongDeg_An_Sav, 39, 8, motorola, 1, 0, 0, 255, false, degrees, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocLongFrct_An_Sav, 47, 20, motorola, 1e-06, 0, 0, 1.04858, false, degrees, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocSaved_B_Dsply, 57, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgNowCurnt_B_Dsply, 58, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Saved_Charge_Location, 1012, 8, ChrgLocLongPostv_B_Sav, 59, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocLattFrct_An_Uns, 7, 20, motorola, 1e-06, 0, 0, 1.04858, false, degrees, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocId_D_Uns, 19, 4, motorola, 1, 0, 0, 15, false, unitless, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocLattPostv_B_Uns, 24, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocLattDeg_An_Uns, 31, 7, motorola, 1, 0, 0, 127, false, unitless, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocLongDeg_An_Uns, 39, 8, motorola, 1, 0, 0, 255, false, degrees, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocLongFrct_An_Uns, 47, 20, motorola, 1e-06, 0, 0, 1.04858, false, degrees, N/A, no, 
Unsaved_Charge_Location, 1011, 8, ChrgLocLongPostv_B_Uns, 59, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
ElecHorizon_Data2_HS1, 559, 8, EhData2_No_Actl, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
ElecHorizon_Data1_HS1, 558, 8, EhData1_No_Actl, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
DCMR_Rapid_Data_Response_4, 1711, 8, UUDTDCMRResponse4, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
DCMR_Rapid_Data_Response_3, 1710, 8, UUDTDCMRResponse3, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
DCMR_Rapid_Data_Response_2, 1709, 8, UUDTDCMRResponse2, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
DCMR_Rapid_Data_Response_1, 1708, 8, UUDTDCMRResponse1, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
AWD_Torque_Data, 524, 8, PrplWhlTot_Tq_RqMxAwd, 7, 16, motorola, 4, -131072, -131072, 131068, false, Nm, N/A, no, 
AWD_Torque_Data, 524, 8, PrplWhlTotTqRqMxAwd_No_Cs, 23, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
AWD_Torque_Data, 524, 8, PrplWhlTotTqRqMxAwd_No_Cnt, 31, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
PowerDistData_2, 874, 8, BattChlrShrtGrnd_D_Falt, 1, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattChlrShrtBatt_D_Falt, 3, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattChlrOpnCirct_D_Falt, 5, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattChlrLifeLim_D_Falt, 7, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattTracShrtGrnd_D_Falt, 9, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattTracShrtBatt_D_Falt, 11, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattTracOpnCirct_D_Falt, 13, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, BattTracLifeLim_D_Falt, 15, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, AirCondCluOpen_D_Falt, 17, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, AirCondCluLife_D_Falt, 19, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, AirCondCluGnd_D_Falt, 21, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, AirCondCluBatt_D_Falt, 23, 2, motorola, 1, 0, 0, 3, false, SED, N/A, no, 
PowerDistData_2, 874, 8, AirCondClu_D_Stat, 31, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, BattTracSov_D_Stat, 4, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, BattChlrSov_D_Stat, 7, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, CabnEvapSovRear_D_Stat, 12, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, CabnEvapSovFront_D_Stat, 15, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, GearPrkLck_D_Stat, 20, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, HeatCoreSovRear_D_Stat, 23, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, BattTracClntVlv_D_Stat, 28, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
PowerDist_Data1, 912, 8, GearPrkMtr_D_Stat, 31, 3, motorola, 1, 0, 0, 7, false, SED, N/A, no, 
TesterPhysicalResSGM, 1928, 8, TesterPhysicalResSGM, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalReqSGM, 1920, 8, TesterPhysicalReqSGM, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
HEV_Data_Monitor_9, 1176, 8, BattTracCell41_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_9, 1176, 8, BattTracCell42_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_9, 1176, 8, BattTracCell43_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_9, 1176, 8, BattTracCell44_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_9, 1176, 8, BattTracCell45_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_8, 1175, 8, BattTracCell36_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_8, 1175, 8, BattTracCell37_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_8, 1175, 8, BattTracCell38_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_8, 1175, 8, BattTracCell39_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_8, 1175, 8, BattTracCell40_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
Body_Info_9, 931, 8, EngStrt_B_Rq, 0, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_9, 931, 8, DrvInCtl_B_Stat, 1, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_9, 931, 8, IgnPreOffActv_B_Stat, 2, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_9, 931, 8, CrnkInhbt_No_Cnt, 6, 4, motorola, 1, 0, 0, 15, false, Unitless, N/A, no, 
Body_Info_9, 931, 8, CrnkInhbt_B_Stat, 7, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
Body_Info_9, 931, 8, CrnkInhbt_No_Cs, 15, 8, motorola, 1, 0, 0, 255, false, Unitless, N/A, no, 
Body_Info_9, 931, 8, VehOnSrc_D_Stat, 19, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Body_Info_9, 931, 8, AdvStrt_D_Stat, 23, 4, motorola, 1, 0, 0, 15, false, SED, N/A, no, 
Body_Info_9, 931, 8, StrtrMtrCtlDStat_No_Cs, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
Body_Info_9, 931, 8, EngStrtActv_B_Stat, 39, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
AWD_AutoSar_Network_Mgmt, 1520, 8, AWD_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_AutoSarNMNodeId, 7, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_AutoSarNMControl, 15, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_AutoSarNMReserved1, 23, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_AutoSarNMReserved2, 31, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_GWOnBoardTester, 39, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_GWNMProxy, 47, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_AutoSarNMReserved3, 55, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
BCMC_AutoSar_Network_Mgmt, 1488, 8, BCMC_AutoSarNMReserved4, 63, 8, motorola, 1, 0, 0, 255, false, unitless, N/A, no, 
TesterPhysicalReqBCMC_CPDB, 1776, 8, TesterPhysicalReqBCMC_CPDB, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
TesterPhysicalResBCMC_CPDB, 1784, 8, TesterPhysicalResBCMC_CPDB, 7, 64, motorola, 1, 0, 0, 1.84467e+19, false, unitless, N/A, no, 
HEV_Data_Monitor_7, 1174, 8, BattTracCell31_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_7, 1174, 8, BattTracCell32_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_7, 1174, 8, BattTracCell33_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_7, 1174, 8, BattTracCell34_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_7, 1174, 8, BattTracCell35_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_6, 1173, 8, BattTracCell26_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_6, 1173, 8, BattTracCell27_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_6, 1173, 8, BattTracCell28_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_6, 1173, 8, BattTracCell29_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_6, 1173, 8, BattTracCell30_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_5, 1172, 8, BattTracCell21_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_5, 1172, 8, BattTracCell22_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_5, 1172, 8, BattTracCell23_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_5, 1172, 8, BattTracCell24_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_5, 1172, 8, BattTracCell25_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_4, 1171, 8, BattTracCell16_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_4, 1171, 8, BattTracCell17_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_4, 1171, 8, BattTracCell18_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_4, 1171, 8, BattTracCell19_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_4, 1171, 8, BattTracCell20_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_3, 1170, 8, BattTracCell11_U_Actl, 7, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_3, 1170, 8, BattTracCell12_U_Actl, 11, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_3, 1170, 8, BattTracCell13_U_Actl, 31, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_3, 1170, 8, BattTracCell14_U_Actl, 35, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_3, 1170, 8, BattTracCell15_U_Actl, 55, 12, motorola, 0.001, 1, 1, 5.093, false, volt, N/A, no, 
HEV_Data_Monitor_23, 1191, 8, BattTracTe14_Te_Actl, 7, 8, motorola, 1, -50, -50, 203, false, degC, N/A, no, 
HEV_Data_Monitor_23, 1191, 8, BattTracTe15_Te_Actl, 15, 8, motorola, 1, -50, -50, 203, false, degC, N/A, no, 
HEV_Data_Monitor_23, 1191, 8, BattTracTe16_Te_Actl, 23, 8, motorola, 1, -50, -50, 203, false, degC, N/A, no, 
HEV_Data_Monitor_23, 1191, 8, BattTracTe17_Te_Actl, 31, 8, motorola, 1, -50, -50, 203, false, degC, N/A, no, 
HEV_Data_Monitor_23, 1191, 8, BattTracTe18_Te_Actl, 39, 8, motorola, 1, -50, -50, 203, false, degC, N/A, no, 
HEV_Data_Monitor_23, 1191, 8, BattTracTe19_Te_Actl, 47, 8, motorola, 1, -50, -50, 203, false, degC, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracCellCnt_No_Actl, 7, 8, motorola, 1, 0, 0, 253, false, Unitless, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracCellUMn_No_Actl, 15, 8, motorola, 1, 0, 0, 253, false, Unitless, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracTeCnt_No_Actl, 23, 8, motorola, 1, 0, 0, 253, false, Unitless, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracTeMn_No_Actl, 31, 8, motorola, 1, 0, 0, 253, false, Unitless, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracTeMx_No_Actl, 39, 8, motorola, 1, 0, 0, 253, false, Unitless, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracTeMx_B_Falt, 40, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracTeDelta_B_Falt, 41, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracSoftware_B_Falt, 42, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracCellDiff_B_Falt, 43, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattChrgSocMx_B_Falt, 44, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattChrgSocMn_B_Falt, 45, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattChrgSocErrtc_B_Falt, 46, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattChrgIsltn_B_Falt, 47, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattTracUMxArry_No_Actl, 52, 5, motorola, 1, 0, 0, 30, false, unitless, N/A, no, 
HEV_Data_Monitor_22, 1189, 8, BattChrgUMx_B_Falt, 53, 1, motorola, 1, 0, 0, 1, false, SED, N/A, no, 
